# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
300.568642;-59.565652;29.884089;1.904362;0.005558;7.500000;0.000000
300.768621;-59.631154;30.072884;1.904975;0.000574;7.500000;0.000000
300.968600;-59.696679;30.261673;1.904592;-0.004409;7.500000;0.000000
301.168579;-59.762043;30.450536;1.903213;-0.009389;7.500000;0.000000
301.368558;-59.827096;30.639544;1.901387;-0.008531;7.500000;0.000000
301.568538;-59.891838;30.828692;1.899804;-0.007308;7.500000;0.000000
301.768517;-59.956311;31.017961;1.898465;-0.006087;7.500000;0.000000
301.968496;-60.020562;31.207329;1.897370;-0.004866;7.500000;0.000000
302.168475;-60.084634;31.396777;1.896519;-0.003647;7.500000;0.000000
302.368454;-60.148572;31.586285;1.895911;-0.002429;7.500000;0.000000
302.568433;-60.212421;31.775833;1.895547;-0.001211;7.500000;0.000000
302.768412;-60.276226;31.965401;1.895426;0.000007;7.500000;0.000000
302.968391;-60.340031;32.154968;1.895550;0.001224;7.500000;0.000000
303.168371;-60.403881;32.344515;1.895916;0.002442;7.500000;0.000000
303.368350;-60.467813;32.534032;1.896375;0.002087;7.500000;0.000000
303.568329;-60.531822;32.723514;1.896751;0.001666;7.500000;0.000000
303.768308;-60.595892;32.912967;1.897042;0.001246;7.500000;0.000000
303.968287;-60.660006;33.102397;1.897249;0.000825;7.500000;0.000000
304.168266;-60.724149;33.291810;1.897372;0.000404;7.500000;0.000000
304.368245;-60.788306;33.481213;1.897411;-0.000017;7.500000;0.000000
304.568225;-60.852460;33.670610;1.897365;-0.000438;7.500000;0.000000
304.768204;-60.916597;33.860009;1.897235;-0.000859;7.500000;0.000000
304.968183;-60.980699;34.049416;1.897021;-0.001280;7.500000;0.000000
305.168162;-61.044753;34.238837;1.896723;-0.001702;7.500000;0.000000
305.368141;-61.108744;34.428277;1.896378;-0.001744;7.500000;0.000000
305.568120;-61.172668;34.617739;1.896026;-0.001778;7.500000;0.000000
305.768099;-61.236526;34.807226;1.895667;-0.001812;7.500000;0.000000
305.968079;-61.300316;34.996739;1.895302;-0.001845;7.500000;0.000000
306.168058;-61.364039;35.186282;1.894929;-0.001879;7.500000;0.000000
306.368037;-61.427692;35.375856;1.894550;-0.001913;7.500000;0.000000
306.568016;-61.491277;35.565463;1.894164;-0.001946;7.500000;0.000000
306.767995;-61.554791;35.755107;1.893771;-0.001980;7.500000;0.000000
306.967974;-61.618234;35.944788;1.893372;-0.002013;7.500000;0.000000
307.167953;-61.681606;36.134510;1.892966;-0.002047;7.500000;0.000000
307.367932;-61.744906;36.324268;1.892580;-0.001818;7.500000;0.000000
307.567912;-61.808139;36.514059;1.892239;-0.001589;7.500000;0.000000
307.767891;-61.871313;36.703870;1.891944;-0.001361;7.500000;0.000000
307.967870;-61.934432;36.893691;1.891694;-0.001133;7.500000;0.000000
308.167849;-61.997504;37.083512;1.891491;-0.000904;7.500000;0.000000
308.367828;-62.060533;37.273320;1.891332;-0.000676;7.500000;0.000000
308.567807;-62.123527;37.463107;1.891220;-0.000448;7.500000;0.000000
308.767786;-62.186490;37.652860;1.891153;-0.000220;7.500000;0.000000
308.967766;-62.249430;37.842568;1.891132;0.000009;7.500000;0.000000
309.167745;-62.312351;38.032222;1.891157;0.000221;7.500000;0.000000
309.367724;-62.375256;38.221815;1.891129;-0.000502;7.500000;0.000000
309.567703;-62.438131;38.411382;1.890956;-0.001226;7.500000;0.000000
309.767682;-62.500958;38.600962;1.890639;-0.001949;7.500000;0.000000
309.967661;-62.563721;38.790594;1.890178;-0.002670;7.500000;0.000000
310.167640;-62.626402;38.980316;1.889572;-0.003389;7.500000;0.000000
310.367620;-62.688983;39.170170;1.888823;-0.004103;7.500000;0.000000
310.567599;-62.751447;39.360192;1.887931;-0.004813;7.500000;-0.217495
310.767578;-62.813777;39.550422;1.886897;-0.005517;7.494198;-0.547079
310.967557;-62.875954;39.740900;1.885722;-0.006214;7.479586;-0.880233
311.167536;-62.937962;39.931663;1.884406;-0.006800;7.456014;-1.218204
311.367515;-62.999790;40.122703;1.883258;-0.004646;7.423268;-1.562570
311.567494;-63.061479;40.313923;1.882539;-0.002511;7.381054;-1.915266
311.767473;-63.123075;40.505185;1.882248;-0.000382;7.328979;-2.278664
311.967453;-63.184623;40.696349;1.882385;0.001751;7.266537;-2.651377
312.167432;-63.246170;40.887278;1.882952;0.003901;7.193199;-2.986730
312.367411;-63.307760;41.077833;1.883951;0.006079;7.109680;-3.290159
312.567390;-63.369441;41.267875;1.885386;0.008295;7.016525;-3.562999
312.767369;-63.431256;41.457265;1.887263;0.010564;6.914230;-3.803160
312.967348;-63.493253;41.645865;1.889591;0.012897;6.803342;-4.005211
313.167327;-63.555476;41.833538;1.892376;0.014902;6.684575;-4.160173
313.367307;-63.617959;42.020282;1.894810;0.009789;6.558937;-4.255633
313.567286;-63.680653;42.206468;1.896218;0.004529;6.427875;-4.277969
313.767265;-63.743505;42.392575;1.896587;-0.000775;6.293375;-4.220760
313.967244;-63.806459;42.579077;1.895916;-0.006017;6.157795;-4.130269
314.167223;-63.869460;42.766453;1.894221;-0.011096;6.022168;-4.039682
314.367202;-63.932454;42.955178;1.891528;-0.015917;5.886493;-3.871556
314.567181;-63.995386;43.145730;1.887877;-0.020396;5.753463;-3.670738
314.767161;-64.058200;43.338585;1.883320;-0.024464;5.624429;-3.465375
314.967140;-64.120842;43.534221;1.877915;-0.028066;5.499836;-3.273326
315.167119;-64.183284;43.733201;1.871701;-0.034707;5.379498;-3.186084
315.367098;-64.245194;43.936633;1.858950;-0.085149;5.259724;-3.198361
315.567077;-64.303669;44.142137;1.835196;-0.137984;5.136680;-3.184671
315.767056;-64.355771;44.348159;1.799687;-0.197852;5.011163;-3.120695
315.967035;-64.398564;44.553142;1.751018;-0.269548;4.885039;-3.042379
316.167014;-64.429109;44.755532;1.687148;-0.358023;4.758863;-2.963966
316.366994;-64.444471;44.953771;1.605488;-0.467411;4.632636;-2.828410
316.566973;-64.441710;45.146306;1.503231;-0.598139;4.508888;-2.646996
316.766952;-64.417891;45.331581;1.378167;-0.741173;4.389918;-2.310719
316.966931;-64.370075;45.508039;1.230195;-0.871137;4.283362;-1.901216
317.166910;-64.295031;45.674662;1.063054;-0.920753;4.193660;-1.517687
317.366889;-64.189488;45.831987;0.900780;-0.793327;4.120652;-1.156153
317.566868;-64.057943;45.975039;0.757192;-0.688318;4.064155;-0.809570
317.766848;-63.904505;46.102027;0.627997;-0.613535;4.024123;-0.471049
317.966827;-63.733277;46.211161;0.508387;-0.568871;4.000646;-0.133531
318.166806;-63.548367;46.300648;0.393635;-0.552271;3.993965;0.208163
318.366785;-63.353881;46.368699;0.279195;-0.562343;4.004374;0.533853
318.566764;-63.153924;46.413524;0.160601;-0.598977;4.030947;0.850938
318.766743;-62.952604;46.433330;0.033382;-0.662607;4.072944;1.163887
318.966722;-62.754025;46.426327;-0.106843;-0.751836;4.129695;1.474501
319.166702;-62.565367;46.391641;-0.257851;-0.776533;4.200490;1.781588
319.366681;-62.388671;46.331665;-0.393168;-0.666708;4.284470;2.080205
319.566660;-62.218891;46.249221;-0.506828;-0.536470;4.380488;2.360803
319.766639;-62.054962;46.147725;-0.597860;-0.409846;4.486970;2.608947
319.966618;-61.895821;46.030591;-0.667449;-0.297509;4.601779;2.773299
320.166597;-61.740401;45.901234;-0.717562;-0.200878;4.720760;2.900488
320.366576;-61.587639;45.763069;-0.750089;-0.116898;4.842070;3.050019
320.566555;-61.436469;45.619511;-0.766433;-0.040921;4.966440;3.154107
320.766535;-61.285828;45.473974;-0.767350;0.032069;5.091860;3.241846
320.966514;-61.134650;45.329875;-0.752905;0.107102;5.217628;3.289551
321.166493;-60.981313;45.190088;-0.723739;0.150603;5.342221;3.250895
321.366472;-60.824898;45.055896;-0.695301;0.124815;5.462558;3.307568
321.566451;-60.666944;44.927240;-0.672728;0.096332;5.582332;3.472563
321.766430;-60.508041;44.802888;-0.656344;0.065705;5.705376;3.620398
321.966409;-60.348778;44.681606;-0.646395;0.033406;5.830894;3.717232
322.166389;-60.189744;44.562163;-0.643068;-0.000153;5.957018;3.798347
322.366368;-60.031529;44.443326;-0.646491;-0.034583;6.083193;3.879560
322.566347;-59.874722;44.323862;-0.656741;-0.069465;6.209420;3.880708
322.766326;-59.719911;44.202539;-0.673834;-0.104288;6.333169;3.803056
322.966305;-59.567688;44.078124;-0.697708;-0.138388;6.452138;3.656678
323.166284;-59.418643;43.949410;-0.727502;-0.151795;6.564496;3.451439
323.366263;-59.272973;43.815906;-0.755536;-0.132020;6.668811;3.244014
323.566243;-59.130297;43.678115;-0.779792;-0.112640;6.765390;3.039015
323.766222;-58.990213;43.536629;-0.800329;-0.093739;6.854632;2.836086
323.966201;-58.852316;43.392043;-0.817210;-0.075333;6.936880;2.635035
324.166180;-58.716205;43.244950;-0.830501;-0.057382;7.012432;2.435772
324.366159;-58.581475;43.095944;-0.840257;-0.039808;7.081554;2.238282
324.566138;-58.447724;42.945617;-0.846522;-0.022505;7.144483;2.042598
324.766117;-58.314548;42.794564;-0.849325;-0.005348;7.201430;1.848786
324.966096;-58.181545;42.643379;-0.848677;0.011796;7.252587;1.656936
325.166076;-58.048321;42.492651;-0.844982;0.018340;7.298132;1.467153
325.366055;-57.914772;42.342606;-0.842384;0.007510;7.338224;1.279553
325.566034;-57.781182;42.192969;-0.841970;-0.003398;7.373011;1.094258
325.766013;-57.647866;42.043434;-0.843749;-0.014376;7.402632;0.911392
325.965992;-57.515142;41.893698;-0.847729;-0.025414;7.427212;0.732296
326.165971;-57.383327;41.743455;-0.853916;-0.036503;7.446903;0.618808
326.365950;-57.252737;41.592401;-0.862314;-0.047622;7.463502;0.534825
326.565930;-57.123690;41.440232;-0.872926;-0.058748;7.477818;0.423053
326.765909;-56.996502;41.286643;-0.885748;-0.069844;7.489123;0.285130
326.965888;-56.871492;41.131330;-0.900773;-0.080860;7.496733;0.122487
327.165867;-56.748962;40.973982;-0.917741;-0.085470;7.500000;0.000000
327.365846;-56.629036;40.814479;-0.934289;-0.080381;7.500000;0.000000
327.565825;-56.511612;40.652972;-0.949833;-0.075312;7.500000;0.000000
327.765804;-56.396557;40.489610;-0.964378;-0.070276;7.500000;0.000000
327.965784;-56.283736;40.324545;-0.977928;-0.065281;7.500000;0.000000
328.165763;-56.173018;40.157927;-0.990492;-0.060332;7.500000;0.000000
328.365742;-56.064268;39.989906;-1.002076;-0.055431;7.500000;0.000000
328.565721;-55.957355;39.820633;-1.012687;-0.050579;7.500000;0.000000
328.765700;-55.852144;39.650257;-1.022334;-0.045773;7.500000;0.000000
328.965679;-55.748502;39.478930;-1.031022;-0.041009;7.500000;0.000000
329.165658;-55.646292;39.306794;-1.038759;-0.036325;7.500000;0.000000
329.365637;-55.545366;39.133968;-1.045567;-0.031703;7.500000;0.000000
329.565617;-55.445567;38.960556;-1.051447;-0.027068;7.500000;0.000000
329.765596;-55.346731;38.786646;-1.056397;-0.022422;7.500000;0.000000
329.965575;-55.248694;38.612328;-1.060416;-0.017769;7.500000;0.000000
330.165554;-55.151294;38.437690;-1.063503;-0.013112;7.500000;0.000000
330.365533;-55.054364;38.262822;-1.065659;-0.008450;7.500000;0.000000
330.565512;-54.957743;38.087812;-1.066882;-0.003785;7.500000;0.000000
330.765491;-54.861265;37.912750;-1.067172;0.000884;7.500000;0.000000
330.965471;-54.764767;37.737725;-1.066529;0.005554;7.500000;0.000000
331.165450;-54.668056;37.562767;-1.065051;0.007864;7.500000;0.000000
331.365429;-54.571042;37.387894;-1.063571;0.006934;7.500000;0.000000
331.565408;-54.473791;37.213168;-1.062277;0.006004;7.500000;0.000000
331.765387;-54.376335;37.038565;-1.061170;0.005072;7.500000;0.000000
331.965366;-54.278702;36.864064;-1.060249;0.004140;7.500000;0.000000
332.165345;-54.180924;36.689642;-1.059514;0.003208;7.500000;0.000000
332.365325;-54.083031;36.515276;-1.058966;0.002276;7.500000;0.000000
332.565304;-53.985053;36.340945;-1.058604;0.001343;7.500000;0.000000
332.765283;-53.887021;36.166626;-1.058429;0.000411;7.500000;0.000000
332.965262;-53.788963;35.992296;-1.058440;-0.000521;7.500000;0.000000
333.165241;-53.690939;35.817985;-1.058626;-0.001203;7.500000;0.000000
333.365220;-53.592980;35.643691;-1.058903;-0.001573;7.500000;0.000000
333.565199;-53.495064;35.469347;-1.059255;-0.001942;7.500000;0.000000
333.765178;-53.397208;35.294951;-1.059680;-0.002312;7.500000;0.000000
333.965158;-53.299426;35.120497;-1.060180;-0.002682;7.500000;0.000000
334.165137;-53.201733;34.945984;-1.060753;-0.003053;7.500000;0.000000
334.365116;-53.104145;34.771408;-1.061401;-0.003423;7.500000;0.000000
334.565095;-53.006677;34.596765;-1.062122;-0.003794;7.500000;0.000000
334.765074;-52.909343;34.422051;-1.062918;-0.004165;7.500000;0.000000
334.965053;-52.812160;34.247265;-1.063788;-0.004536;7.500000;0.000000
335.165032;-52.715130;34.072384;-1.064704;-0.004282;7.500000;0.000000
335.365012;-52.618244;33.897412;-1.065462;-0.003295;7.500000;0.000000
335.564991;-52.521479;33.722387;-1.066022;-0.002307;7.500000;0.000000
335.764970;-52.424799;33.547325;-1.066384;-0.001318;7.500000;0.000000
335.964949;-52.328170;33.372245;-1.066549;-0.000330;7.500000;0.000000
336.164928;-52.231554;33.197163;-1.066516;0.000659;7.500000;0.000000
336.364907;-52.134917;33.022097;-1.066285;0.001648;7.500000;0.000000
336.564886;-52.038223;32.847064;-1.065857;0.002637;7.500000;0.000000
336.764866;-51.941437;32.672081;-1.065231;0.003626;7.500000;0.000000
336.964845;-51.844522;32.497165;-1.064407;0.004614;7.500000;0.000000
337.164824;-51.747448;32.322342;-1.063440;0.004468;7.500000;0.000000
337.364803;-51.650223;32.147606;-1.062685;0.003086;7.500000;0.000000
337.564782;-51.552887;31.972926;-1.062206;0.001704;7.500000;0.000000
337.764761;-51.455488;31.798275;-1.062003;0.000322;7.500000;0.000000
337.964740;-51.358077;31.623626;-1.062077;-0.001060;7.500000;0.000000
338.164719;-51.260700;31.448954;-1.062427;-0.002441;7.500000;0.000000
338.364699;-51.163408;31.274231;-1.063054;-0.003823;7.500000;0.000000
338.564678;-51.066248;31.099432;-1.063956;-0.005204;7.500000;0.000000
338.764657;-50.969269;30.924530;-1.065135;-0.006586;7.500000;0.000000
338.964636;-50.872520;30.749499;-1.066590;-0.007967;7.500000;0.000000
339.164615;-50.776042;30.574310;-1.068200;-0.006883;7.500000;0.000000
339.364594;-50.679799;30.398984;-1.069217;-0.003291;7.500000;0.000000
339.564573;-50.583672;30.223596;-1.069516;0.000301;7.500000;0.000000
339.764553;-50.487536;30.048217;-1.069097;0.003893;7.500000;0.000000
339.964532;-50.391267;29.872919;-1.067959;0.007486;7.500000;0.000000
340.164511;-50.294740;29.697774;-1.066103;0.011080;7.500000;0.000000
340.364490;-50.197830;29.522851;-1.063528;0.014675;7.500000;0.000000
340.564469;-50.100413;29.348223;-1.060234;0.018271;7.500000;0.000000
340.764448;-50.002363;29.173961;-1.056221;0.021868;7.500000;0.000000
340.964427;-49.903556;29.000136;-1.051489;0.025464;7.500000;0.000000
341.164406;-49.803875;28.826817;-1.046280;0.024349;7.500000;0.000000
341.364386;-49.703356;28.653979;-1.041969;0.018773;7.500000;0.000000
341.564365;-49.602186;28.481514;-1.038772;0.013198;7.500000;0.000000
341.764344;-49.500555;28.309308;-1.036691;0.007624;7.500000;0.000000
341.964323;-49.398658;28.137249;-1.035724;0.002051;7.500000;0.000000
342.164302;-49.296684;27.965222;-1.035871;-0.003521;7.500000;0.000000
342.364281;-49.194828;27.793117;-1.037132;-0.009091;7.500000;0.000000
342.564260;-49.093279;27.620819;-1.039507;-0.014660;7.500000;0.000000
342.764240;-48.992232;27.448215;-1.042996;-0.020228;7.500000;0.000000
342.964219;-48.891878;27.275193;-1.047598;-0.025792;7.500000;0.000000
343.164198;-48.792414;27.101674;-1.052991;-0.025309;7.500000;0.000000
343.364177;-48.693826;26.927662;-1.057473;-0.019505;7.500000;0.000000
343.564156;-48.595910;26.753254;-1.060794;-0.013706;7.500000;0.000000
343.764135;-48.498468;26.578569;-1.062956;-0.007911;7.500000;0.000000
343.964114;-48.401302;26.403729;-1.063959;-0.002117;7.500000;0.000000
344.164094;-48.304214;26.228856;-1.063803;0.003678;7.500000;0.000000
344.364073;-48.207007;26.054071;-1.062487;0.009476;7.500000;0.000000
344.564052;-48.109483;25.879496;-1.060012;0.015280;7.500000;0.000000
344.764031;-48.011444;25.705251;-1.056377;0.021091;7.500000;0.000000
344.964010;-47.912693;25.531460;-1.051579;0.026912;7.500000;0.000000
345.163989;-47.813027;25.358229;-1.045703;0.031186;7.500000;0.000000
345.363968;-47.712299;25.185645;-1.039174;0.034167;7.500000;0.000000
345.563947;-47.610406;25.013771;-1.032050;0.037139;7.500000;0.000000
345.763927;-47.507242;24.842661;-1.024333;0.040099;7.500000;0.000000
345.963906;-47.402700;24.672366;-1.016026;0.043040;7.500000;0.000000
346.163885;-47.296674;24.502939;-1.007132;0.045959;7.500000;0.000000
346.363864;-47.189058;24.334433;-0.997653;0.048849;7.500000;0.000000
346.563843;-47.079744;24.166899;-0.987595;0.051705;7.500000;0.000000
346.763822;-46.968626;24.000392;-0.976962;0.054519;7.500000;0.000000
346.963801;-46.855598;23.834962;-0.965761;0.057283;7.500000;0.000000
347.163781;-46.740564;23.670692;-0.953790;0.063741;7.500000;0.000000
347.363760;-46.623356;23.507799;-0.940050;0.073223;7.500000;0.000000
347.563739;-46.503754;23.346628;-0.924386;0.082898;7.500000;0.000000
347.763718;-46.381543;23.187543;-0.906767;0.092794;7.500000;0.000000
347.963697;-46.256511;23.030908;-0.887158;0.102927;7.500000;0.000000
348.163676;-46.128445;22.877086;-0.865523;0.113298;7.500000;0.000000
348.363655;-45.997132;22.726442;-0.841826;0.123889;7.500000;0.000000
348.563635;-45.862358;22.579339;-0.816036;0.134662;7.500000;0.000000
348.763614;-45.723912;22.436142;-0.788131;0.145552;7.500000;0.000000
348.963593;-45.581580;22.297215;-0.758094;0.156465;7.500000;0.000000
349.163572;-45.435030;22.162766;-0.726881;0.150101;7.500000;0.000000
349.363551;-45.284466;22.032673;-0.698934;0.130729;7.500000;0.000000
349.563530;-45.130465;21.906456;-0.674853;0.111134;7.500000;0.000000
349.763509;-44.973511;21.783526;-0.654653;0.091518;7.500000;0.000000
349.963488;-44.814091;21.663295;-0.638330;0.072007;7.500000;0.000000
350.163468;-44.652689;21.545175;-0.625866;0.052665;7.500000;0.000000
350.363447;-44.489791;21.428578;-0.617238;0.033509;7.500000;0.000000
350.563426;-44.325883;21.312915;-0.612424;0.014517;7.500000;0.000000
350.763405;-44.161449;21.197597;-0.611405;-0.004350;7.500000;0.000000
350.963384;-43.996975;21.082037;-0.614169;-0.023141;7.500000;0.000000
351.163363;-43.833192;20.965890;-0.619338;-0.019574;7.500000;0.000000
351.363342;-43.669998;20.849211;-0.621461;-0.001597;7.500000;0.000000
351.563322;-43.506864;20.732497;-0.619978;0.016392;7.500000;0.000000
351.763301;-43.343435;20.616382;-0.614883;0.034453;7.500000;0.000000
351.963280;-43.179354;20.501501;-0.606163;0.052641;7.500000;0.000000
352.163259;-43.014267;20.388489;-0.593799;0.070990;7.500000;0.000000
352.363238;-42.847817;20.277981;-0.577770;0.089502;7.500000;0.000000
352.563217;-42.679649;20.170612;-0.558054;0.108139;7.500000;0.000000
352.763196;-42.509406;20.067016;-0.534643;0.126805;7.500000;0.000000
352.963176;-42.336732;19.967829;-0.507542;0.145338;7.500000;0.000000
353.163155;-42.161220;19.873613;-0.477746;0.147484;7.500000;0.000000
353.363134;-41.982881;19.784517;-0.449166;0.139231;7.500000;0.000000
353.563113;-41.801987;19.700337;-0.422208;0.130986;7.500000;0.000000
353.763092;-41.618771;19.620836;-0.396865;0.122815;7.500000;0.000000
353.963071;-41.433465;19.545777;-0.373117;0.114764;7.500000;0.000000
354.163050;-41.246303;19.474923;-0.350943;0.106868;7.500000;0.000000
354.363029;-41.057518;19.408036;-0.330314;0.099149;7.500000;0.000000
354.563009;-40.867341;19.344880;-0.311204;0.091614;7.500000;0.000000
354.762988;-40.676005;19.285216;-0.293582;0.084265;7.500000;0.000000
354.962967;-40.483744;19.228809;-0.277419;0.077092;7.500000;0.000000
355.162946;-40.290637;19.175387;-0.262492;0.073064;7.500000;0.000000
355.362925;-40.096852;19.124821;-0.248079;0.070861;7.500000;0.000000
355.562904;-39.902508;19.077043;-0.234121;0.068615;7.500000;0.000000
355.762883;-39.707633;19.031962;-0.220625;0.066333;7.500000;0.000000
355.962863;-39.512258;18.989487;-0.207592;0.064023;7.500000;0.000000
356.162842;-39.316411;18.949527;-0.195028;0.061691;7.500000;0.000000
356.362821;-39.120120;18.911992;-0.182934;0.059342;7.500000;0.000000
356.562800;-38.923416;18.876791;-0.171311;0.056981;7.500000;0.000000
356.762779;-38.726327;18.843831;-0.160161;0.054612;7.500000;0.000000
356.962758;-38.528881;18.813024;-0.149485;0.052240;7.500000;0.000000
357.162737;-38.331044;18.784274;-0.139118;0.052376;7.500000;0.000000
357.362717;-38.132867;18.757593;-0.128489;0.053931;7.500000;0.000000
357.562696;-37.934407;18.733049;-0.117548;0.055497;7.500000;0.000000
357.762675;-37.735685;18.710710;-0.106293;0.057075;7.500000;0.000000
357.962654;-37.536722;18.690640;-0.094721;0.058662;7.500000;0.000000
358.162633;-37.337538;18.672905;-0.082830;0.060256;7.500000;0.000000
358.362612;-37.138154;18.657572;-0.070621;0.061855;7.500000;0.000000
358.562591;-36.938590;18.644706;-0.058091;0.063457;7.500000;0.000000
358.762570;-36.738868;18.634372;-0.045240;0.065059;7.500000;0.000000
358.962550;-36.539008;18.626638;-0.032068;0.066657;7.500000;0.000000
359.162529;-36.339065;18.621570;-0.018544;0.068744;7.500000;0.000000
359.362508;-36.139065;18.619252;-0.004558;0.071106;7.500000;0.000000
359.562487;-35.939047;18.619778;0.009904;0.073505;7.500000;0.000000
359.762466;-35.739065;18.623245;0.024848;0.075935;7.500000;0.000000
359.962445;-35.539175;18.629749;0.040281;0.078394;7.500000;0.000000
360.162424;-35.339431;18.639384;0.056206;0.080877;7.500000;0.000000
360.362404;-35.139890;18.652247;0.072627;0.083377;7.500000;0.000000
360.562383;-34.940605;18.668434;0.089549;0.085889;7.500000;0.000000
360.762362;-34.741633;18.688040;0.106973;0.088405;7.500000;0.000000
360.962341;-34.543027;18.711161;0.124900;0.090915;7.500000;0.000000
361.162320;-34.344904;18.737881;0.143256;0.092404;7.500000;0.000000
361.362299;-34.147305;18.768256;0.161837;0.093482;7.500000;0.000000
361.562278;-33.950287;18.802323;0.180640;0.094608;7.500000;0.000000
361.762258;-33.753934;18.840114;0.199674;0.095777;7.500000;0.000000
361.962237;-33.558331;18.881660;0.218946;0.096986;7.500000;0.000000
362.162216;-33.363562;18.926994;0.238466;0.098232;7.500000;0.000000
362.362195;-33.169711;18.976147;0.258238;0.099510;7.500000;0.000000
362.562174;-32.976863;19.029153;0.278270;0.100814;7.500000;0.000000
362.762153;-32.785101;19.086042;0.298568;0.102141;7.500000;0.000000
362.962132;-32.594510;19.146848;0.319136;0.103483;7.500000;0.000000
363.162111;-32.405334;19.211537;0.339786;0.102369;7.500000;0.000000
363.362091;-32.217537;19.280077;0.360043;0.100293;7.500000;0.000000
363.562070;-32.031104;19.352388;0.379895;0.098269;7.500000;0.000000
363.762049;-31.846088;19.428366;0.399352;0.096303;7.500000;0.000000
363.962028;-31.662540;19.507906;0.418426;0.094401;7.500000;0.000000
364.162007;-31.480512;19.590905;0.437127;0.092567;7.500000;0.000000
364.361986;-31.300055;19.677260;0.455468;0.090805;7.500000;0.000000
364.561965;-31.121222;19.766866;0.473462;0.089120;7.500000;0.000000
364.761945;-30.944063;19.859619;0.491122;0.087514;7.500000;0.000000
364.961924;-30.768630;19.955417;0.508461;0.085989;7.500000;0.000000
365.161903;-30.594729;20.054294;0.525448;0.083575;7.500000;0.000000
365.361882;-30.422500;20.156066;0.541886;0.080754;7.500000;0.000000
365.561861;-30.251998;20.260570;0.557750;0.077897;7.500000;0.000000
365.761840;-30.083180;20.367695;0.573037;0.075016;7.500000;0.000000
365.961819;-29.916002;20.477330;0.587745;0.072120;7.500000;0.000000
366.161799;-29.750423;20.589363;0.601873;0.069216;7.500000;0.000000
366.361778;-29.586399;20.703685;0.615422;0.066311;7.500000;0.000000
366.561757;-29.423888;20.820183;0.628391;0.063412;7.500000;0.000000
366.761736;-29.262847;20.938748;0.640783;0.060522;7.500000;0.000000
366.961715;-29.103233;21.059267;0.652600;0.057647;7.500000;0.000000
367.161694;-28.944945;21.181710;0.664355;0.061561;7.500000;0.000000
367.361673;-28.788159;21.306109;0.677303;0.067829;7.500000;0.000000
367.561652;-28.633109;21.432598;0.691507;0.074151;7.500000;0.000000
367.761632;-28.479999;21.561335;0.706977;0.080520;7.500000;0.000000
367.961611;-28.329035;21.692475;0.723718;0.086926;7.500000;0.000000
368.161590;-28.180422;21.826175;0.741737;0.093351;7.500000;0.000000
368.361569;-28.034365;21.962590;0.761036;0.099772;7.500000;0.000000
368.561548;-27.891072;22.101876;0.781614;0.106159;7.500000;0.000000
368.761527;-27.750746;22.244191;0.803464;0.112475;7.500000;0.000000
368.961506;-27.613594;22.389688;0.826576;0.118673;7.500000;0.000000
369.161486;-27.480136;22.538120;0.850270;0.117030;7.500000;0.000000
369.361465;-27.350154;22.689660;0.873260;0.113285;7.500000;0.000000
369.561444;-27.223525;22.844236;0.895532;0.109652;7.500000;0.000000
369.761423;-27.100222;23.001669;0.917106;0.106140;7.500000;0.000000
369.961402;-26.980217;23.161782;0.938004;0.102759;7.500000;0.000000
370.161381;-26.863481;23.324396;0.958248;0.099515;7.500000;0.000000
370.361360;-26.749988;23.489334;0.977859;0.096414;7.500000;0.000000
370.561340;-26.639710;23.656418;0.996863;0.093459;7.500000;0.000000
370.761319;-26.532619;23.825469;1.015282;0.090650;7.500000;0.000000
370.961298;-26.428687;23.996310;1.033142;0.087990;7.500000;0.000000
371.161277;-26.327664;24.169122;1.050215;0.081791;7.500000;0.000000
371.361256;-26.229514;24.343508;1.065851;0.074467;7.500000;0.000000
371.561235;-26.134028;24.519234;1.080005;0.067055;7.500000;0.000000
371.761214;-26.040939;24.696165;1.092664;0.059583;7.500000;0.000000
371.961193;-25.949977;24.874165;1.103825;0.052076;7.500000;0.000000
372.161173;-25.860874;25.053099;1.113483;0.044552;7.500000;0.000000
372.361152;-25.773362;25.232832;1.121636;0.037021;7.500000;0.000000
372.561131;-25.687173;25.413229;1.128285;0.029493;7.500000;0.000000
372.761110;-25.602038;25.594154;1.133430;0.021970;7.500000;0.000000
372.961089;-25.517689;25.775473;1.137072;0.014454;7.500000;0.000000
373.161068;-25.433887;25.957031;1.139547;0.011090;7.500000;0.000000
373.361047;-25.350484;26.138780;1.141526;0.008708;7.500000;0.000000
373.561027;-25.267394;26.320684;1.143030;0.006326;7.500000;0.000000
373.761006;-25.184531;26.502699;1.144057;0.003946;7.500000;0.000000
373.960985;-25.101810;26.684784;1.144608;0.001566;7.500000;0.000000
374.160964;-25.019146;26.866894;1.144683;-0.000813;7.500000;0.000000
374.360943;-24.936454;27.048987;1.144283;-0.003193;7.500000;0.000000
374.560922;-24.853649;27.231021;1.143406;-0.005574;7.500000;0.000000
374.760901;-24.770645;27.412952;1.142053;-0.007956;7.500000;0.000000
374.960881;-24.687358;27.594739;1.140224;-0.010339;7.500000;0.000000
375.160860;-24.603722;27.776331;1.138190;-0.009470;7.500000;0.000000
375.360839;-24.519748;27.957752;1.136449;-0.007954;7.500000;0.000000
375.560818;-24.435487;28.139039;1.135010;-0.006437;7.500000;0.000000
